RegionCode,RegionName,CountryCode,CountryName,Year,Sex,SuicideCount,CauseSpecificDeathPercentage,StdDeathRate,DeathRatePer100K,Population,GDP,GDPPerCapita,GNI,GNIPerCapita,InflationRate,EmploymentPopulationRatio,InflationRate_Log,IncomeGroup,GDPPerCapita_Growth,GDPPerCapita_Growth_Lag1,GDPPerCapita_Growth_Lag3,GDPPerCapita_Growth_Lag5,InflationRate_Log_Lag1,InflationRate_Log_Lag3,InflationRate_Log_Lag5,EmploymentPopulationRatio_Lag1,EmploymentPopulationRatio_Lag3,EmploymentPopulationRatio_Lag5,GDPPerCapita_Scaled,GNIPerCapita_Scaled,InflationRate_Log_Scaled,EmploymentPopulationRatio_Scaled
EU,Europe,ISL,Iceland,2000,Female,8,0.87145969,5.41188069,5.69654505,281205.0,9025660362.0,32096.37226,8869736908.0,28670.0,5.136471232,77.024,2.819386927108279,High-Income,-0.8809100157444738,4.355685805196297,1.1019729317259142,10.887214747797834,2.6988028941824624,2.598646557302394,2.5863591888177395,75.692,71.996,72.983,0.7688649299056087,0.3586654100139599,-0.02372896042569008,2.7024739229949217
EU,Europe,ISL,Iceland,2001,Female,8,0.99875156,5.32721764,5.62204403,284968.0,8234846805.0,28897.44394,8749898469.0,30810.0,6.405085504,76.769,2.892324442610283,High-Income,-9.966635151433156,-0.8809100157444738,11.142402775324523,3.6843910233483435,2.819386927108279,2.5869621250618753,2.631206315399116,77.024,73.798,73.034,0.6017739308325726,0.4747115866035071,0.10448581818997707,2.670011018349379
EU,Europe,ISL,Iceland,2002,Female,10,1.12866817,6.29030816,6.95899067,287523.0,9318395055.0,32409.21615,8892356029.0,32660.0,5.197022302,74.938,2.822991838592654,High-Income,12.152535765071537,-9.966635151433156,4.355685805196297,1.1019729317259142,2.892324442610283,2.6988028941824624,2.598646557302394,76.769,75.692,71.996,0.7852058393930695,0.575031879449611,-0.017391989324919668,2.4369146324435396
EU,Europe,ISL,Iceland,2003,Female,6,0.64864865,3.97564009,4.15055444,289521.0,11429333038.0,39476.69785,9761097651.0,32440.0,2.055663298,74.55,2.6163559096736395,High-Income,21.8070121390455,12.152535765071537,-0.8809100157444738,11.142402775324523,2.822991838592654,2.819386927108279,2.5869621250618753,74.938,77.024,73.798,1.1543646513615102,0.563101898678723,-0.38063139634401844,2.387520095178948
EU,Europe,ISL,Iceland,2004,Female,9,1.04529617,6.2594531,6.16903146,292074.0,13825302536.0,47334.93065,12273031298.0,34360.0,3.158193243,73.553,2.693835678628389,High-Income,19.906003358890388,21.8070121390455,-9.966635151433156,4.355685805196297,2.6163559096736395,2.892324442610283,2.6988028941824624,74.55,76.769,75.692,1.5648271057063776,0.6672180944973822,-0.2444319199106138,2.2605965032902957
EU,Europe,ISL,Iceland,2005,Female,9,1.00783875,5.43128255,6.10521317,296734.0,16852963067.0,56794.85016,14990679693.0,35470.0,3.987047828,73.994,2.7483693484480134,High-Income,19.98507102492184,19.906003358890388,12.152535765071537,-0.8809100157444738,2.693835678628389,2.822991838592654,2.819386927108279,73.553,74.938,77.024,2.058951150998023,0.7274102702050446,-0.1485687368161617,2.3167382325008234
EU,Europe,ISL,Iceland,2006,Female,10,1.05932203,6.11904171,6.66457843,303782.0,17465318552.0,57492.93425,16237828119.0,36340.0,6.687079061,74.779,2.9078392109574502,High-Income,1.2291327260013585,19.98507102492184,21.8070121390455,-9.966635151433156,2.7483693484480134,2.6163559096736395,2.892324442610283,73.994,74.55,76.769,2.0954144775770605,0.7745879214353745,0.13175878704851682,2.4166730566057297
EU,Europe,ISL,Iceland,2007,Female,7,0.74388948,4.2092873,4.58926113,311566.0,21652505597.0,69495.72674,19278808574.0,38790.0,5.051557365,75.432,2.814309584157668,High-Income,20.876987140380642,1.2291327260013585,19.906003358890388,12.152535765071537,2.9078392109574502,2.693835678628389,2.822991838592654,74.779,73.553,74.938,2.722361501141638,0.9074445254748094,-0.03265427681311934,2.4998035536000027
EU,Europe,ISL,Iceland,2008,Female,11,1.09452736,6.27781591,7.04320043,317414.0,18074622987.0,56943.37045,15890356374.0,34050.0,12.69439428,74.237,3.191483720967597,High-Income,-18.062054861245414,20.876987140380642,19.98507102492184,21.8070121390455,2.814309584157668,2.7483693484480134,2.6163559096736395,75.432,73.994,74.55,2.0667088751969565,0.6504076670474945,0.6303693827919549,2.347673471045399
EU,Europe,ISL,Iceland,2009,Female,7,0.72239422,4.15775816,4.43886416,318499.0,13154414219.0,41301.27322,13331237696.0,33590.0,12.00312985,69.487,3.1626536459882018,High-Income,-27.469566880897546,-18.062054861245414,1.2291327260013585,19.906003358890388,3.191483720967597,2.9078392109574502,2.693835678628389,74.237,74.779,73.553,1.2496684815696706,0.6254631617992741,0.5796898161037436,1.7429723060794036
EU,Europe,ISL,Iceland,2010,Female,10,1.04712042,5.66392909,6.32631113,318041.0,13751161918.0,43237.07295,11536004215.0,32160.0,5.396731132,69.231,2.834790234933556,High-Income,4.68702192227477,-27.469566880897546,20.876987140380642,19.98507102492184,3.1626536459882018,2.814309584157668,2.7483693484480134,69.487,75.432,73.994,1.3507819416208835,0.5479182867885019,0.0033480751598254704,1.7103820959254468
EU,Europe,ISL,Iceland,2011,Female,5,0.50607287,2.93723748,3.14804963,319014.0,15221622926.0,47714.59223,11996825194.0,34550.0,4.001026643,69.03,2.7492640422325536,High-Income,10.355740975291905,4.68702192227477,-18.062054861245414,1.2291327260013585,2.834790234933556,3.191483720967597,2.9078392109574502,69.231,74.237,74.779,1.5846581323396496,0.6775212597086037,-0.14699598012539553,1.684793688734255
EU,Europe,ISL,Iceland,2012,Female,11,1.09780439,6.3168488,6.88295842,320716.0,14751508134.0,45995.54788,13049222442.0,36690.0,5.185899888,69.869,2.822330638587482,High-Income,-3.6027644157863636,10.355740975291905,-27.469566880897546,20.876987140380642,2.7492640422325536,3.1626536459882018,2.814309584157668,69.03,69.487,75.432,1.4948665492971265,0.7935674362981509,-0.018554293959240225,1.7916030102935117
EU,Europe,ISL,Iceland,2013,Female,14,1.31578947,7.30820736,8.67485408,323764.0,16125060515.0,49804.983,15205106971.0,42100.0,3.872279237,71.015,2.7409933281089978,High-Income,8.282182288465446,-3.6027644157863636,4.68702192227477,-18.062054861245414,2.822330638587482,2.834790234933556,3.191483720967597,69.869,69.231,74.237,1.693846412686098,1.086936508891352,-0.16153483263561097,1.937495122935834
EU,Europe,ISL,Iceland,2014,Female,11,1.1011011,6.48192276,6.74294366,327386.0,17867662178.0,54576.74481,15743510973.0,43500.0,2.044614815,72.607,2.6155482859290133,High-Income,9.580892357698412,8.282182288465446,10.355740975291905,-27.469566880897546,2.7409933281089978,2.7492640422325536,3.1626536459882018,71.015,69.03,69.487,1.9430919000533982,1.1628545683424576,-0.3820510950945079,2.1401654923307527
EU,Europe,ISL,Iceland,2015,Female,11,0.98478066,4.89601167,6.68341571,330815.0,17517210519.0,52951.68151,16521359936.0,46470.0,1.633055582,74.087,2.5849897198449074,High-Income,-2.977574616546641,9.580892357698412,-3.6027644157863636,4.68702192227477,2.6155482859290133,2.822330638587482,2.834790234933556,72.607,69.869,69.231,1.8582092696248662,1.3239093087494462,-0.43576912700605874,2.3285776447833157
EU,Europe,ISL,Iceland,2016,Female,4,0.35938904,2.17943168,2.40547245,335439.0,20793168031.0,61987.92636,18419638944.0,50990.0,1.69692762,75.668,2.5897939119790685,High-Income,17.065076296573302,-2.977574616546641,8.282182288465446,10.355740975291905,2.5849897198449074,2.7409933281089978,2.7492640422325536,74.087,71.015,69.03,2.3302033341417845,1.569016186405873,-0.4273239746497015,2.529847653585682
EU,Europe,ISL,Iceland,2017,Female,2,0.17985612,1.22879359,1.18285103,343400.0,24728285177.0,72010.14903,20683023302.0,53920.0,1.760415592,75.064,2.594546452621877,High-Income,16.168023772557127,17.065076296573302,9.580892357698412,-3.6027644157863636,2.5897939119790685,2.6155482859290133,2.822330638587482,75.668,72.607,69.869,2.8536984022847096,1.7279018393999728,-0.41896961897709945,2.4529551265036886
EU,Europe,ISL,Iceland,2018,Female,5,0.44682752,2.33659741,2.89851712,352721.0,26260850582.0,74452.18907,23904816144.0,54290.0,2.682917683,74.093,2.661169252230816,High-Income,3.3912442522270325,16.168023772557127,-2.977574616546641,8.282182288465446,2.594546452621877,2.5849897198449074,2.7409933281089978,75.064,74.087,71.015,2.9812545302256934,1.7479658979691934,-0.30185529935948957,2.3293414778337995
EU,Europe,ISL,Iceland,2019,Female,7,0.625,3.60603071,3.98465339,360563.0,24681343649.0,68452.23622,26309405014.0,59540.0,3.013971792,72.878,2.6840354037964813,High-Income,-8.058799781372217,3.3912442522270325,17.065076296573302,9.580892357698412,2.661169252230816,2.5897939119790685,2.6155482859290133,74.093,75.668,72.607,2.6678564119153685,2.0326586209108397,-0.2616595435731064,2.174665285110918
EU,Europe,ISL,Iceland,2020,Female,15,1.31810193,7.30696685,8.40472682,366463.0,21565767851.0,58848.41812,22766865349.0,53100.0,2.847924015,69.491,2.6726317184337702,High-Income,-14.029955236428071,-8.058799781372217,16.168023772557127,-2.977574616546641,2.6840354037964813,2.594546452621877,2.5849897198449074,72.878,75.064,74.087,2.1662160496690808,1.6834355474357536,-0.28170575688486305,1.7434815281130598
EU,Europe,ISL,Iceland,2021,Female,12,1.03896104,6.17654381,6.61335567,372520.0,25595940170.0,68710.2442,23534080803.0,55520.0,4.444239702,68.942,2.777224016520043,High-Income,16.75801388559057,-14.029955236428071,3.3912442522270325,17.065076296573302,2.6726317184337702,2.661169252230816,2.5897939119790685,69.491,74.093,75.668,2.6813330537261533,1.814665335915522,-0.09784593863170474,1.6735908039938312
EU,Europe,ISL,Iceland,2022,Female,8,0.60240964,3.74498252,4.65568313,382003.0,28064529851.0,73466.77867,26229302911.0,65920.0,8.308755116,71.487,2.9926702040004867,High-Income,6.922598697444293,16.75801388559057,-8.058799781372217,16.168023772557127,2.777224016520043,2.6840354037964813,2.594546452621877,68.942,72.878,75.064,2.9297831648926436,2.378628063266593,0.2808807706793043,1.997583322907191
EU,Europe,ISL,Iceland,1990,Male,35,3.84615385,26.68210883,27.36512901,307674.0,14288405335.0,46665.239265,15097893332.0,35010.0,3.9099955025,73.0085,2.743423307759562,High-Income,,,,,,,,,,,1.5298468275017518,0.7024657649568241,-0.15726324070115463,2.1912786539589306
EU,Europe,ISL,Iceland,1991,Male,29,2.88270378,22.53407195,22.41112828,257797.0,6909730288.0,26802.98952,15097893332.0,35010.0,6.808778879,72.798,2.914461263938892,High-Income,-42.56326562949211,,,,2.743423307759562,,,73.0085,,,0.4923733921075483,0.7024657649568241,0.14339950515021066,2.1644808444378065
EU,Europe,ISL,Iceland,1992,Male,23,2.62857143,17.52192986,17.57066463,261057.0,7080981738.0,27124.27454,15097893332.0,35010.0,3.947711768,72.035,2.745847396919903,High-Income,1.198690988407325,-42.56326562949211,,,2.914461263938892,,,72.798,,,0.5091552107695558,0.7024657649568241,-0.15300200349148768,2.067346741518005
EU,Europe,ISL,Iceland,1993,Male,19,2.17391304,14.52303117,14.36130008,263725.0,6218581532.0,23579.79536,15097893332.0,35010.0,4.042852911,70.62,2.751936300997234,High-Income,-13.067553842861223,1.198690988407325,,,2.745847396919903,2.743423307759562,,72.035,73.0085,,0.32401490497496527,0.7024657649568241,-0.1422984926450624,1.8872094471123464
EU,Europe,ISL,Iceland,1994,Male,21,2.33592881,15.65517447,15.74212894,266021.0,6389460343.0,24018.6314,15097893332.0,35010.0,1.552656275,70.624,2.578909417346734,High-Income,1.8610680597526574,-13.067553842861223,-42.56326562949211,,2.751936300997234,2.914461263938892,,70.62,72.798,,0.3469368166334468,0.7024657649568241,-0.4464575173817658,1.8877186691460008
EU,Europe,ISL,Iceland,1995,Male,22,2.2380468,16.44346674,16.41791045,267468.0,7123633418.0,26633.59138,15097893332.0,23570.0,1.651231501,72.983,2.5863591888177395,High-Income,10.887214747797834,1.8610680597526574,1.198690988407325,,2.578909417346734,2.745847396919903,2.743423307759562,70.624,72.035,73.0085,0.4835251461882044,0.08210676487064643,-0.4333617765504778,2.1880323634943775
EU,Europe,ISL,Iceland,1996,Male,28,2.82258065,20.68264987,20.77151335,268916.0,7426082271.0,27614.87703,15097893332.0,24550.0,2.260418983,73.034,2.631206315399116,High-Income,3.6843910233483435,10.887214747797834,-13.067553842861223,-42.56326562949211,2.5863591888177395,2.751936300997234,2.914461263938892,72.983,70.62,72.798,0.5347810616800943,0.1352494064864204,-0.35452629159319266,2.194524944423486
EU,Europe,ISL,Iceland,1997,Male,26,2.63691684,18.57190743,19.1487638,271128.0,7569672925.0,27919.1855,7721591855.0,26460.0,1.815430803,71.996,2.598646557302394,High-Income,1.1019729317259142,3.6843910233483435,1.8610680597526574,1.198690988407325,2.631206315399116,2.578909417346734,2.745847396919903,73.034,70.624,72.035,0.5506761369028762,0.23882333045185739,-0.411762161877754,2.062381826689863
EU,Europe,ISL,Iceland,1998,Male,23,2.44941427,16.09246617,16.77705482,274047.0,8503693099.0,31030.0536,8022126578.0,28150.0,1.65924171,73.798,2.5869621250618753,High-Income,11.142402775324523,1.1019729317259142,10.887214747797834,-13.067553842861223,2.598646557302394,2.5863591888177395,2.751936300997234,71.996,72.983,70.62,0.7131674486223704,0.3304672736464064,-0.4323018921202342,2.2917863528517004
EU,Europe,ISL,Iceland,1999,Male,24,2.48962656,16.52554843,17.29318432,277381.0,8982047589.0,32381.62524,8432200070.0,28980.0,3.231832609,75.692,2.6988028941824624,High-Income,4.355685805196297,11.142402775324523,3.6843910233483435,1.8610680597526574,2.5869621250618753,2.631206315399116,2.578909417346734,73.798,73.034,70.624,0.7837646715218138,0.3754758374638476,-0.2357001933331665,2.532902985787614
EU,Europe,ISL,Iceland,2000,Male,42,4.61538462,30.13672521,29.8469279,281205.0,9025660362.0,32096.37226,8869736908.0,28670.0,5.136471232,77.024,2.819386927108279,High-Income,-0.8809100157444738,4.355685805196297,1.1019729317259142,10.887214747797834,2.6988028941824624,2.598646557302394,2.5863591888177395,75.692,71.996,72.983,0.7688649299056087,0.3586654100139599,-0.02372896042569008,2.7024739229949217
EU,Europe,ISL,Iceland,2001,Male,28,3.03030303,18.72666512,19.61374924,284968.0,8234846805.0,28897.44394,8749898469.0,30810.0,6.405085504,76.769,2.892324442610283,High-Income,-9.966635151433156,-0.8809100157444738,11.142402775324523,3.6843910233483435,2.819386927108279,2.5869621250618753,2.631206315399116,77.024,73.798,73.034,0.6017739308325726,0.4747115866035071,0.10448581818997707,2.670011018349379
EU,Europe,ISL,Iceland,2002,Male,20,2.13675214,14.12893636,13.90240512,287523.0,9318395055.0,32409.21615,8892356029.0,32660.0,5.197022302,74.938,2.822991838592654,High-Income,12.152535765071537,-9.966635151433156,4.355685805196297,1.1019729317259142,2.892324442610283,2.6988028941824624,2.598646557302394,76.769,75.692,71.996,0.7852058393930695,0.575031879449611,-0.017391989324919668,2.4369146324435396
EU,Europe,ISL,Iceland,2003,Male,20,2.21975583,13.03060897,13.82045843,289521.0,11429333038.0,39476.69785,9761097651.0,32440.0,2.055663298,74.55,2.6163559096736395,High-Income,21.8070121390455,12.152535765071537,-0.8809100157444738,11.142402775324523,2.822991838592654,2.819386927108279,2.5869621250618753,74.938,77.024,73.798,1.1543646513615102,0.563101898678723,-0.38063139634401844,2.387520095178948
EU,Europe,ISL,Iceland,2004,Male,26,2.69989616,16.37082693,17.72360716,292074.0,13825302536.0,47334.93065,12273031298.0,34360.0,3.158193243,73.553,2.693835678628389,High-Income,19.906003358890388,21.8070121390455,-9.966635151433156,4.355685805196297,2.6163559096736395,2.892324442610283,2.6988028941824624,74.55,76.769,75.692,1.5648271057063776,0.6672180944973822,-0.2444319199106138,2.2605965032902957
EU,Europe,ISL,Iceland,2005,Male,24,2.54237288,15.35261993,16.16716852,296734.0,16852963067.0,56794.85016,14990679693.0,35470.0,3.987047828,73.994,2.7483693484480134,High-Income,19.98507102492184,19.906003358890388,12.152535765071537,-0.8809100157444738,2.693835678628389,2.822991838592654,2.819386927108279,73.553,74.938,77.024,2.058951150998023,0.7274102702050446,-0.1485687368161617,2.3167382325008234
EU,Europe,ISL,Iceland,2006,Male,22,2.29405631,13.33623227,14.25914043,303782.0,17465318552.0,57492.93425,16237828119.0,36340.0,6.687079061,74.779,2.9078392109574502,High-Income,1.2291327260013585,19.98507102492184,21.8070121390455,-9.966635151433156,2.7483693484480134,2.6163559096736395,2.892324442610283,73.994,74.55,76.769,2.0954144775770605,0.7745879214353745,0.13175878704851682,2.4166730566057297
EU,Europe,ISL,Iceland,2007,Male,30,2.99401198,17.91089092,18.88383921,311566.0,21652505597.0,69495.72674,19278808574.0,38790.0,5.051557365,75.432,2.814309584157668,High-Income,20.876987140380642,1.2291327260013585,19.906003358890388,12.152535765071537,2.9078392109574502,2.693835678628389,2.822991838592654,74.779,73.553,74.938,2.722361501141638,0.9074445254748094,-0.03265427681311934,2.4998035536000027
EU,Europe,ISL,Iceland,2008,Male,27,2.74949084,15.04223171,16.54655096,317414.0,18074622987.0,56943.37045,15890356374.0,34050.0,12.69439428,74.237,3.191483720967597,High-Income,-18.062054861245414,20.876987140380642,19.98507102492184,21.8070121390455,2.814309584157668,2.7483693484480134,2.6163559096736395,75.432,73.994,74.55,2.0667088751969565,0.6504076670474945,0.6303693827919549,2.347673471045399
EU,Europe,ISL,Iceland,2009,Male,29,2.80735721,16.1951925,17.95132097,318499.0,13154414219.0,41301.27322,13331237696.0,33590.0,12.00312985,69.487,3.1626536459882018,High-Income,-27.469566880897546,-18.062054861245414,1.2291327260013585,19.906003358890388,3.191483720967597,2.9078392109574502,2.693835678628389,74.237,74.779,73.553,1.2496684815696706,0.6254631617992741,0.5796898161037436,1.7429723060794036
EU,Europe,ISL,Iceland,2010,Male,36,3.38345865,21.02645928,22.50407886,318041.0,13751161918.0,43237.07295,11536004215.0,32160.0,5.396731132,69.231,2.834790234933556,High-Income,4.68702192227477,-27.469566880897546,20.876987140380642,19.98507102492184,3.1626536459882018,2.814309584157668,2.7483693484480134,69.487,75.432,73.994,1.3507819416208835,0.5479182867885019,0.0033480751598254704,1.7103820959254468
EU,Europe,ISL,Iceland,2011,Male,22,2.2,13.16395609,13.73411992,319014.0,15221622926.0,47714.59223,11996825194.0,34550.0,4.001026643,69.03,2.7492640422325536,High-Income,10.355740975291905,4.68702192227477,-18.062054861245414,1.2291327260013585,2.834790234933556,3.191483720967597,2.9078392109574502,69.231,74.237,74.779,1.5846581323396496,0.6775212597086037,-0.14699598012539553,1.684793688734255
EU,Europe,ISL,Iceland,2012,Male,26,2.72822665,14.75308286,16.15900461,320716.0,14751508134.0,45995.54788,13049222442.0,36690.0,5.185899888,69.869,2.822330638587482,High-Income,-3.6027644157863636,10.355740975291905,-27.469566880897546,20.876987140380642,2.7492640422325536,3.1626536459882018,2.814309584157668,69.03,69.487,75.432,1.4948665492971265,0.7935674362981509,-0.018554293959240225,1.7916030102935117
EU,Europe,ISL,Iceland,2013,Male,35,3.19926874,19.75612574,21.5546441,323764.0,16125060515.0,49804.983,15205106971.0,42100.0,3.872279237,71.015,2.7409933281089978,High-Income,8.282182288465446,-3.6027644157863636,4.68702192227477,-18.062054861245414,2.822330638587482,2.834790234933556,3.191483720967597,69.869,69.231,74.237,1.693846412686098,1.086936508891352,-0.16153483263561097,1.937495122935834
EU,Europe,ISL,Iceland,2014,Male,33,3.14585319,17.92462004,20.09107956,327386.0,17867662178.0,54576.74481,15743510973.0,43500.0,2.044614815,72.607,2.6155482859290133,High-Income,9.580892357698412,8.282182288465446,10.355740975291905,-27.469566880897546,2.7409933281089978,2.7492640422325536,3.1626536459882018,71.015,69.03,69.487,1.9430919000533982,1.1628545683424576,-0.3820510950945079,2.1401654923307527
EU,Europe,ISL,Iceland,2015,Male,29,2.72300469,17.34250754,17.44591766,330815.0,17517210519.0,52951.68151,16521359936.0,46470.0,1.633055582,74.087,2.5849897198449074,High-Income,-2.977574616546641,9.580892357698412,-3.6027644157863636,4.68702192227477,2.6155482859290133,2.822330638587482,2.834790234933556,72.607,69.869,69.231,1.8582092696248662,1.3239093087494462,-0.43576912700605874,2.3285776447833157
EU,Europe,ISL,Iceland,2016,Male,36,3.0075188,20.03360104,21.28269628,335439.0,20793168031.0,61987.92636,18419638944.0,50990.0,1.69692762,75.668,2.5897939119790685,High-Income,17.065076296573302,-2.977574616546641,8.282182288465446,10.355740975291905,2.5849897198449074,2.7409933281089978,2.7492640422325536,74.087,71.015,69.03,2.3302033341417845,1.569016186405873,-0.4273239746497015,2.529847653585682
EU,Europe,ISL,Iceland,2017,Male,32,2.84697509,17.38151883,18.3574131,343400.0,24728285177.0,72010.14903,20683023302.0,53920.0,1.760415592,75.064,2.594546452621877,High-Income,16.168023772557127,17.065076296573302,9.580892357698412,-3.6027644157863636,2.5897939119790685,2.6155482859290133,2.822330638587482,75.668,72.607,69.869,2.8536984022847096,1.7279018393999728,-0.41896961897709945,2.4529551265036886
EU,Europe,ISL,Iceland,2018,Male,29,2.54609306,15.20619441,16.09157772,352721.0,26260850582.0,74452.18907,23904816144.0,54290.0,2.682917683,74.093,2.661169252230816,High-Income,3.3912442522270325,16.168023772557127,-2.977574616546641,8.282182288465446,2.594546452621877,2.5849897198449074,2.7409933281089978,75.064,74.087,71.015,2.9812545302256934,1.7479658979691934,-0.30185529935948957,2.3293414778337995
EU,Europe,ISL,Iceland,2019,Male,32,2.76577355,15.42664275,17.30768191,360563.0,24681343649.0,68452.23622,26309405014.0,59540.0,3.013971792,72.878,2.6840354037964813,High-Income,-8.058799781372217,3.3912442522270325,17.065076296573302,9.580892357698412,2.661169252230816,2.5897939119790685,2.6155482859290133,74.093,75.668,72.607,2.6678564119153685,2.0326586209108397,-0.2616595435731064,2.174665285110918
EU,Europe,ISL,Iceland,2020,Male,32,2.74207369,16.26050606,17.02200094,366463.0,21565767851.0,58848.41812,22766865349.0,53100.0,2.847924015,69.491,2.6726317184337702,High-Income,-14.029955236428071,-8.058799781372217,16.168023772557127,-2.977574616546641,2.6840354037964813,2.594546452621877,2.5849897198449074,72.878,75.064,74.087,2.1662160496690808,1.6834355474357536,-0.28170575688486305,1.7434815281130598
EU,Europe,ISL,Iceland,2021,Male,26,2.20713073,12.36498536,13.60764959,372520.0,25595940170.0,68710.2442,23534080803.0,55520.0,4.444239702,68.942,2.777224016520043,High-Income,16.75801388559057,-14.029955236428071,3.3912442522270325,17.065076296573302,2.6726317184337702,2.661169252230816,2.5897939119790685,69.491,74.093,75.668,2.6813330537261533,1.814665335915522,-0.09784593863170474,1.6735908039938312
EU,Europe,ISL,Iceland,2022,Male,25,1.83284457,12.28985899,14.40365968,382003.0,28064529851.0,73466.77867,26229302911.0,65920.0,8.308755116,71.487,2.9926702040004867,High-Income,6.922598697444293,16.75801388559057,-8.058799781372217,16.168023772557127,2.777224016520043,2.6840354037964813,2.594546452621877,68.942,72.878,75.064,2.9297831648926436,2.378628063266593,0.2808807706793043,1.997583322907191
AS,Asia,IRN,Iran (Islamic Republic of),2013,Female,823,0.73511022,2.03738197,2.17483754,78458928.0,493000000000.0,6280.681867,576000000000.0,16040.0,36.60303552,36.243,3.8760461849053884,High-Income,,,,,,,,,,,-0.579577131942952,-0.32622394060565757,1.8337422171732995,-2.4891720156320796
AS,Asia,IRN,Iran (Islamic Republic of),2014,Female,793,0.69315152,1.95304054,2.0714931,79961672.0,460000000000.0,5757.543333,539000000000.0,15790.0,16.60655324,35.933,3.340620793692077,High-Income,-8.329327055214797,,,,3.8760461849053884,,,36.243,,,-0.6069024520362961,-0.3397807369362122,0.8925331901433654,-2.528636723240387
AS,Asia,IRN,Iran (Islamic Republic of),2015,Female,706,0.51264922,1.78897594,1.82136839,81790841.0,408000000000.0,4990.936795,448000000000.0,13840.0,12.48468156,36.731,3.1828248774473193,High-Income,-13.314820117915737,-8.329327055214797,,,3.340620793692077,,,35.933,,,-0.6469449411191217,-0.4455237483145379,0.6151482486831353,-2.4270469275260993
AS,Asia,IRN,Iran (Islamic Republic of),2016,Female,851,0.58772748,2.14945862,2.15837403,83306231.0,458000000000.0,5497.243233,456000000000.0,14680.0,7.24542549,37.215,2.9378659848179507,High-Income,10.144517127670838,-13.314820117915737,,,3.1828248774473193,3.8760461849053884,,36.731,36.243,,-0.6204988191370792,-0.3999729126438745,0.18454199657477222,-2.3654310614537746
AS,Asia,IRN,Iran (Islamic Republic of),2017,Female,1291,0.85915455,3.23745482,3.23925022,84505076.0,487000000000.0,5758.590728,464000000000.0,15180.0,8.044924377,38.391,2.979349888940733,High-Income,4.754155563485507,10.144517127670838,-8.329327055214797,,2.9378659848179507,3.340620793692077,,37.215,35.933,,-0.6068477430026864,-0.37285931998276534,0.2574653686777057,-2.2157197835590363
AS,Asia,IRN,Iran (Islamic Republic of),2013,Male,1619,1.05241262,3.90001303,4.18995252,78458928.0,493000000000.0,6280.681867,576000000000.0,16040.0,36.60303552,36.243,3.8760461849053884,High-Income,,,,,,,,,,,-0.579577131942952,-0.32622394060565757,1.8337422171732995,-2.4891720156320796
AS,Asia,IRN,Iran (Islamic Republic of),2014,Male,1695,1.07206558,4.11112858,4.32572279,79961672.0,460000000000.0,5757.543333,539000000000.0,15790.0,16.60655324,35.933,3.340620793692077,High-Income,-8.329327055214797,,,,3.8760461849053884,,,36.243,,,-0.6069024520362961,-0.3397807369362122,0.8925331901433654,-2.528636723240387
AS,Asia,IRN,Iran (Islamic Republic of),2015,Male,1669,0.8810689,3.99386142,4.20084066,81790841.0,408000000000.0,4990.936795,448000000000.0,13840.0,12.48468156,36.731,3.1828248774473193,High-Income,-13.314820117915737,-8.329327055214797,,,3.340620793692077,,,35.933,,,-0.6469449411191217,-0.4455237483145379,0.6151482486831353,-2.4270469275260993
AS,Asia,IRN,Iran (Islamic Republic of),2016,Male,2073,1.06302241,4.93226572,5.11871543,83306231.0,458000000000.0,5497.243233,456000000000.0,14680.0,7.24542549,37.215,2.9378659848179507,High-Income,10.144517127670838,-13.314820117915737,,,3.1828248774473193,3.8760461849053884,,36.731,36.243,,-0.6204988191370792,-0.3999729126438745,0.18454199657477222,-2.3654310614537746
AS,Asia,IRN,Iran (Islamic Republic of),2017,Male,2801,1.40897498,6.64604706,6.86200289,84505076.0,487000000000.0,5758.590728,464000000000.0,15180.0,8.044924377,38.391,2.979349888940733,High-Income,4.754155563485507,10.144517127670838,-8.329327055214797,,2.9378659848179507,3.340620793692077,,37.215,35.933,,-0.6068477430026864,-0.37285931998276534,0.2574653686777057,-2.2157197835590363
AS,Asia,IRQ,Iraq,2008,Female,2,0.00418778,0.01504937,0.01423698,29218381.0,132000000000.0,4504.508094,101000000000.0,11860.0,12.66285283,38.043,3.190186184384119,Low/Middle-Income,,,,,,,,,,,-0.672352780713317,-0.5528935752525302,0.628088480232396,-2.2600221004870713
